;Strombedarf_FW;Wärmebedarf_FW
1889;0,0;-226,45495118723431
1890;0,0;-83,12254639386673
1891;0,0;-48,113850459066725
1892;0,0;-163,16611288266685
1893;0,0;-109,17999332346675
1894;0,0;-182,18459644162374
1895;0,0;-276,2315828365334
1896;0,0;-332,7859582744
1897;0,0;-365,98483630720006
1898;0,0;-374,5068395534667
1899;0,0;-378,3725474365333
1900;0,0;-363,62887996173333
1901;0,0;-256,40718569506674
1902;0,0;-0,4667554233767488
1903;0,0;-116,21864452417414
1904;0,0;-256,05398665204103
1905;0,0;-296,37695809910736
1906;0,0;-154,09950170152155
1907;0,0;-64,86576262858836
1908;0,0;314,0473348172783
1909;0,0;186,3531405304389
1910;0,0;381,9340894221218
1911;0,0;365,56474111212293
1912;0,0;251,29634128634171
1913;0,0;101,93971675673349
1914;0,0;67,67565402789683
1915;0,0;88,49354552188302
1916;0,0;5,723334147371137
1917;0,0;21,123762779651976
1918;0,0;-99,98835524102968
1919;0,0;-162,89792314288155
1920;0,0;-264,47212543701283
1921;0,0;-311,44610783480005
1922;0,0;-336,48526641826675
1923;0,0;-353,8168743261334
1924;0,0;-351,18751012573335
1925;0,0;-254,83682328346666
1926;0,0;21,51785733382318
1927;0,0;144,11588462382585
1928;0,0;168,40960869915938
1929;0,0;253,87459924014883
1930;0,0;512,8052754405626
1931;0,0;592,3839607160398
1932;0,0;698,979469324706
1933;0,0;605,66456022604
1934;0,0;511,21228064923247
1935;0,0;456,6288039208024
1936;0,0;305,07321653003214
1937;0,0;180,55392772795807
1938;0,0;97,81003430435666
1939;0,0;95,3074964350172
1940;0,0;23,353906116905378
1941;0,0;38,316190499259875
1942;0,0;-77,55564843244527
1943;0,0;-142,25639467093117
1944;0,0;-237,87020833294233
1945;0,0;-280,51433257249204
1946;0,0;-297,4238706801245
1947;0,0;-304,38585592103306
1948;0,0;-297,36230316483784
1949;0,0;-200,15580704017256
1950;0,0;60,17314311363516
1951;0,0;-12,358766885901346
1952;0,0;-64,21518090867283
1953;0,0;-51,45708389070744
1954;0,0;205,74031873927825
1955;0,0;180,16852350584122
1956;0,0;239,73325437022274
1957;0,0;118,0594607392762
1958;0,0;-23,35076738797851
1959;0,0;-74,9383418738833
1960;0,0;-104,69337785825266
1961;0,0;-82,31054695790877
1962;0,0;7,614904142266694
1963;0,0;27,937376509066535
1964;0,0;-31,076509634533558
1965;0,0;3,8207513425333337
1966;0,0;-100,71853748380217
1967;0,0;-157,90645891253487
1968;0,0;-243,04821391845027
1969;0,0;-271,1206592160001
1970;0,0;-277,69227240946674
1971;0,0;-283,79786309053327
1972;0,0;-274,6992463417333
1973;0,0;-177,67062777706667
1974;0,0;66,0751514858231
1975;0,0;-15,351168962574036
1976;0,0;-131,0787409908409
1977;0,0;-122,43680983790729
1978;0,0;37,9307861664782
1979;0,0;67,77848234901178
1980;0,0;141,47022223487824
1981;0,0;18,848836278415565
1982;0,0;-50,68306377531766
1983;0,0;-54,23226781388328
1984;0,0;-90,73514831385236
1985;0,0;-58,77097317350882
1986;0,0;30,48511976946646
1987;0,0;50,71868330986662
1988;0,0;-19,157906989333373
1989;0,0;-3,664560320666722
1990;0,0;-110,99350772848122
1991;0,0;-158,77992668487565
1992;0,0;-248,14103049845397
1993;0,0;-287,82488771519996
1994;0,0;-301,35234532306674
1995;0,0;-307,7329543053333
1996;0,0;-297,74605150893336
1997;0,0;-192,89006283946674
1998;0,0;77,5130001806232
1999;0,0;15,310288064625915
2000;0,0;-93,50747720804088
2001;0,0;-74,74519750310728
2002;0,0;40,566481424078425
2003;0,0;77,42685595941171
2004;0,0;181,65562333727812
2005;0,0;58,473655636015465
2006;0,0;-41,70699620491774
2007;0,0;-32,185356202683366
2008;0,0;-88,67238401385255
2009;0,0;-68,40674780590903
2010;0,0;14,279484795466542
2011;0,0;29,921945831466598
2012;0,0;-40,81431090493342
2013;0,0;-15,262134114666706
2014;0,0;-136,07202201953558
2015;0,0;-206,95720726922062
2016;0,0;-321,86533601991033
2017;0,0;-353,92262706960014
2018;0,0;-388,4641689042667
2019;0,0;-414,09283341293343
2020;0,0;-421,74303426173356
2021;0,0;-386,54161802306663
2022;0,0;-198,9126890561334
2023;0,0;-99,32901111440019
2024;0,0;23,033241724399932
2025;0,0;248,0797924613827
2026;0,0;328,5792526837675
2027;0,0;352,56943733586274
2028;0,0;408,16003224280104
2029;0,0;325,5653435889253
2030;0,0;291,4486714400167
2031;0,0;149,17149776083104
2032;0,0;34,57809605690122
2033;0,0;-35,5643080118342
2034;0,0;20,330800722481683
2035;0,0;-28,996669092514214
2036;0,0;-116,50182848782579
2037;0,0;-55,641095178473385
2038;0,0;-126,98970353739006
2039;0,0;-223,30236918705694
2040;0,0;-284,6636499766958
2041;0,0;-302,0270929927043
2042;0,0;-307,4694464185978
2043;0,0;-313,06647735546665
2044;0,0;-306,1205368470668
2045;0,0;-285,2090857958668
2046;0,0;-117,5296433112
2047;0,0;-0,051297843066617776
2048;0,0;293,23410487299316
2049;0,0;517,2239777931251
2050;0,0;546,0614240003049
2051;0,0;650,2932232822101
2052;0,0;652,4245856801974
2053;0,0;518,1014714518509
2054;0,0;372,29928088439914
2055;0,0;218,18268534069549
2056;0,0;51,562332686569356
2057;0,0;60,7962590492156
2058;0,0;132,6884348004172
2059;0,0;145,16687126787448
2060;0,0;29,53377846184013
2061;0,0;50,928527661395435
2062;0,0;-27,83887259702101
2063;0,0;-133,87822112329346
2064;0,0;-212,18275049469423
2065;0,0;-272,5839097440899
2066;0,0;-302,39332618010997
2067;0,0;-321,097772235914
2068;0,0;-323,2851895384563
2069;0,0;-224,74735545392696
2070;0,0;164,47425886007292
2071;0,0;235,7344580610665
2072;0,0;264,12869513698683
2073;0,0;381,8390402585356
2074;0,0;623,5061880836757
2075;0,0;695,1240229931688
2076;0,0;806,734250666769
2077;0,0;716,8722604505663
2078;0,0;634,8090956174071
2079;0,0;574,2447553867781
2080;0,0;434,1485916511482
2081;0,0;305,87513535901815
2082;0,0;178,49410166757414
2083;0,0;164,8596950317523
2084;0,0;70,85630052160307
2085;0,0;61,51925047332705
2086;0,0;-79,30639752474892
2087;0,0;-166,08169670284488
2088;0,0;-272,4690165096223
2089;0,0;-319,4525592598639
2090;0,0;-337,72262150947347
2091;0,0;-348,9888626731429
2092;0,0;-343,8029594449675
2093;0,0;-241,77507430144382
2094;0,0;118,93747576480315
2095;0,0;117,77644924835379
2096;0,0;-51,10610273684841
2097;0,0;16,189897375110863
2098;0,0;295,17567890635377
2099;0,0;476,5955739640824
2100;0,0;514,0558737496424
2101;0,0;408,5277553780773
2102;0,0;249,57629555277683
2103;0,0;319,7068850781764
2104;0,0;260,9007268317212
2105;0,0;188,45243322680537
2106;0,0;99,4561529692439
2107;0,0;100,7013988049945
2108;0,0;30,07969647417054
2109;0,0;44,62450618733745
2110;0,0;-75,88879118804898
2111;0,0;-140,61737278154212
2112;0,0;-233,48869301673145
2113;0,0;-271,4526896260165
2114;0,0;-282,1202475200043
2115;0,0;-290,50099702639005
2116;0,0;-282,0169867466925
2117;0,0;-181,06047096048502
2118;0,0;66,46282740109655
2119;0,0;46,929191548311294
2120;0,0;-108,3675248170451
2121;0,0;-46,230234269507335
2122;0,0;122,40220324207846
2123;0,0;182,23125185981175
2124;0,0;452,78231546047823
2125;0,0;504,0452317154115
2126;0,0;345,2644173307946
2127;0,0;367,9183932809307
2128;0,0;162,3426194894586
2129;0,0;134,83326670450964
2130;0,0;147,28209135795277
2131;0,0;156,5915402175332
2132;0,0;91,51130748328185
2133;0,0;101,00446408498658
2134;0,0;-13,722637618325999
2135;0,0;-70,13721337868989
2136;0,0;-161,74575183384098
2137;0,0;-205,32335815884616
2138;0,0;-226,69987438741427
2139;0,0;-235,88186111142403
2140;0,0;-229,78997753030214
2141;0,0;-141,5108657706667
2142;0,0;134,80899034542318
2143;0,0;143,21698576862593
2144;0,0;391,5843255955591
2145;0,0;550,7503406352481
2146;0,0;560,9260521826275
2147;0,0;576,4201564127362
2148;0,0;523,5136437050526
2149;0,0;379,01413097394584
2150;0,0;317,71120312715806
2151;0,0;382,0081606912059
2152;0,0;208,016041181581
2153;0,0;177,98410972173457
2154;0,0;193,0315596729827
2155;0,0;192,93487557885092
2156;0,0;108,00841277086158
2157;0,0;96,14737539315382
2158;0,0;-53,71913744435498
2159;0,0;-129,06161551451208
2160;0,0;-220,5749634814524
2161;0,0;-263,8375301599677
2162;0,0;-287,3337021648429
2163;0,0;-297,6922938575798
2164;0,0;-287,32411771145166
2165;0,0;-190,45562163988532
2166;0,0;105,29930159579402
2167;0,0;26,145634260509585
2168;0,0;-77,94670082304272
2169;0,0;-59,831232265507595
2170;0,0;13,734296321278244
2171;0,0;66,09529818901171
2172;0,0;87,8589722200785
2173;0,0;100,11626934721575
2174;0,0;194,00055066459055
2175;0,0;63,93171323516279
2176;0,0;108,1335162219561
2177;0,0;-0,6004555976887094
2178;0,0;28,5270197127249
2179;0,0;42,2240871266951
2180;0,0;-30,54953552373353
2181;0,0;-5,738700851866787
2182;0,0;-145,82883999926102
2183;0,0;-211,97791454231248
2184;0,0;-303,86799400226676
2185;0,0;-305,8590324628001
2186;0,0;-323,04084215786673
2187;0,0;-335,4298682429333
2188;0,0;-331,1139861853334
2189;0,0;-293,7099005106667
2190;0,0;-160,3314565177334
2191;0,0;-77,03220546400006
2192;0,0;31,222806284399834
2193;0,0;156,5460028813331
2194;0,0;185,1184450506812
2195;0,0;200,44527712154115
2196;0,0;235,50221593191998
2197;0,0;217,49029903823202
2198;0,0;106,66322871238415
2199;0,0;24,14724928977985
2200;0,0;-13,34080297680778
2201;0,0;-1,4935959557874234
2202;0,0;85,5686880016802
2203;0,0;36,101175917629035
2204;0,0;-70,46587532291299
2205;0,0;-37,8299956029312
2206;0,0;-140,76327943254915
2207;0,0;-247,29662349243964
2208;0,0;-317,0177328421333
2209;0,0;-359,76990086853345
2210;0,0;-392,5402900506667
2211;0,0;-417,4306844934667
2212;0,0;-426,38960670986677
2213;0,0;-421,01744037706686
2214;0,0;-232,7346480852001
2215;0,0;-137,13843652426684
2216;0,0;-65,61251541386673
2217;0,0;194,00330882826657
2218;0,0;227,23885680273153
2219;0,0;364,5404809191892
2220;0,0;299,3944599477085
2221;0,0;236,3044046493734
2222;0,0;111,4488617015884
2223;0,0;35,89560439707197
2224;0,0;-85,53468420705268
2225;0,0;-131,45361450909272
2226;0,0;-113,91551026307735
2227;0,0;-96,32368079222522
2228;0,0;-197,3215866623019
2229;0,0;-128,596659576808
2230;0,0;-214,29897271690984
2231;0,0;-306,0659601325333
2232;0,0;-346,248597252
2233;0,0;-357,58847486919996
2234;0,0;-352,48654535626673
2235;0,0;-346,33351293093335
2236;0,0;-323,7954468281333
2237;0,0;-218,19503772106685
2238;0,0;155,00926803622315
2239;0,0;213,85067769502598
2240;0,0;202,2498340755593
2241;0,0;306,04130039306483
2242;0,0;535,6673494519373
2243;0,0;592,303468890132
2244;0,0;691,7297239982921
2245;0,0;582,0206342222612
2246;0,0;485,9452617497698
2247;0,0;439,7078078053359
2248;0,0;325,32343409570876
2249;0,0;254,1527086106813
2250;0,0;184,0581703524217
2251;0,0;191,2804711417077
2252;0,0;130,39342098118652
2253;0,0;133,70007711044767
2254;0,0;4,489581335572236
2255;0,0;-50,503264365408675
2256;0,0;-128,73827080506135
2257;0,0;-158,3547668059085
2258;0,0;-168,4339387034607
2259;0,0;-172,26167112628207
2260;0,0;-158,81479100566094
2261;0,0;-57,49550819072705
2262;0,0;296,0274191190818
2263;0,0;338,7005574697243
2264;0,0;355,0126667900299
2265;0,0;431,0136503087638
2266;0,0;644,7256100195951
2267;0,0;695,5551168593391
2268;0,0;777,0658026555259
2269;0,0;634,5914893874121
2270;0,0;506,4310066805372
2271;0,0;463,71139237813725
2272;0,0;383,28709421491396
2273;0,0;327,8379404583977
2274;0,0;286,8298478098715
2275;0,0;290,8522242081046
2276;0,0;221,00125799399987
2277;0,0;200,32677859647663
2278;0,0;65,10259618638626
2279;0,0;-0,6610346671042651
2280;0,0;-89,31038552718599
2281;0,0;-129,24374836230427
2282;0,0;-140,9600826138475
2283;0,0;-143,09640845224627
2284;0,0;-136,6720222637445
2285;0,0;-43,346118287522756
2286;0,0;251,69148871560384
2287;0,0;241,14843973543367
2288;0,0;216,89060366295354
2289;0,0;234,98642239241838
2290;0,0;414,5238811168637
2291;0,0;448,7668431815832
2292;0,0;508,1254744131877
2293;0,0;375,32539389792487
2294;0,0;286,5670070068712
2295;0,0;255,84191570673593
2296;0,0;212,32361279383593
2297;0,0;220,19083600291728
2298;0,0;227,15127169779547
2299;0,0;235,5312413475123
2300;0,0;170,1435995070016
2301;0,0;170,77799763910193
2302;0,0;45,59018607943129
2303;0,0;-13,941979726394647
2304;0,0;-95,34658842095655
2305;0,0;-122,49669643163547
2306;0,0;-129,64911199186884
2307;0,0;-133,33859925234643
2308;0,0;-123,53245161504002
2309;0,0;-31,835255591311707
2310;0,0;287,8910054397942
2311;0,0;319,4618191675165
2312;0,0;333,9200885567945
2313;0,0;388,8353213934132
2314;0,0;573,923428764123
2315;0,0;604,3167019604709
2316;0,0;672,3227218505407
2317;0,0;532,5960304685317
2318;0,0;436,3888790459368
2319;0,0;398,0500664291601
2320;0,0;347,04272790050635
2321;0,0;338,8839454422033
2322;0,0;303,84033046751387
2323;0,0;307,9563507397941
2324;0,0;228,44482624290455
2325;0,0;198,83169679100592
2326;0,0;51,39333093130119
2327;0,0;-19,834086615045376
2328;0,0;-111,96901445101457
2329;0,0;-156,1305323098475
2330;0,0;-179,40010514847262
2331;0,0;-192,10691032472442
2332;0,0;-184,2474339503046
2333;0,0;-80,29720790497703
2334;0,0;310,8261099697975
2335;0,0;433,59018813629393
2336;0,0;480,1838357435026
2337;0,0;571,5024172278579
2338;0,0;796,6832850627329
2339;0,0;835,2642000745099
2340;0,0;939,6369349896553
2341;0,0;798,3090584110918
2342;0,0;706,9165940012483
2343;0,0;636,5640306916081
2344;0,0;538,7384909640009
2345;0,0;436,18939438259645
2346;0,0;298,06260516784283
2347;0,0;290,9893535771612
2348;0,0;210,7391549031069
2349;0,0;178,1887024881977
2350;0,0;28,788649873931526
2351;0,0;-43,566394276966
2352;0,0;-144,64428087408595
2353;0,0;-156,47233380764945
2354;0,0;-180,3842158388732
2355;0,0;-194,85570809599253
2356;0,0;-190,57656691917288
2357;0,0;-141,16221238363863
2358;0,0;28,407649998220798
2359;0,0;99,72609394992162
2360;0,0;324,3496925783331
2361;0,0;531,4438034333773
2362;0,0;735,637833517425
2363;0,0;583,7244212461701
2364;0,0;751,5416795076338
2365;0,0;378,36139272785215
2366;0,0;215,23351456036875
2367;0,0;95,1841781895671
2368;0,0;109,39150255158346
2369;0,0;137,64047401984243
2370;0,0;204,6913511684168
2371;0,0;168,80329742640046
2372;0,0;92,4138385422468
2373;0,0;117,6946982878354
2374;0,0;39,51615871154027
2375;0,0;-40,14407738880513
2376;0,0;-84,69179993497958
2377;0,0;-98,83191248612077
2378;0,0;-108,36457276041949
2379;0,0;-116,34437913867741
2380;0,0;-106,72294555853895
2381;0,0;-85,22302358420283
2382;0,0;25,909961574945797
2383;0,0;112,3120894771088
2384;0,0;207,42828933494246
2385;0,0;347,2164164262606
2386;0,0;371,83461987082137
2387;0,0;443,0470118173818
2388;0,0;410,5829030248211
2389;0,0;378,6605677942456
2390;0,0;307,73550904761873
2391;0,0;259,43709921048577
2392;0,0;171,4665471183525
2393;0,0;203,39278641345788
2394;0,0;239,66748078648652
2395;0,0;262,79649277769033
2396;0,0;161,81728389733595
2397;0,0;160,90465862169904
2398;0,0;68,13193654072464
2399;0,0;-30,912077246865906
2400;0,0;-82,79777616946595
2401;0,0;-111,05368831955029
2402;0,0;-129,44463786878373
2403;0,0;-138,8224335115721
2404;0,0;-129,15803959804478
2405;0,0;-23,896150226611873
2406;0,0;326,19584657787703
2407;0,0;426,12746795892025
2408;0,0;479,187533831821
2409;0,0;537,8939036975756
2410;0,0;765,1161631315538
2411;0,0;815,2909735968703
2412;0,0;865,7430745230504
2413;0,0;728,4835586140977
2414;0,0;606,4874675650948
2415;0,0;646,4352308674331
2416;0,0;482,3716161323404
2417;0,0;472,37930090072336
2418;0,0;348,95721524954024
2419;0,0;334,2496624542059
2420;0,0;231,62094511778076
2421;0,0;181,33739882881966
2422;0,0;16,393464008208113
2423;0,0;-74,20384050638357
2424;0,0;-178,6544688378753
2425;0,0;-229,10317894719597
2426;0,0;-255,97150359879615
2427;0,0;-269,92755327136194
2428;0,0;-266,5773897274801
2429;0,0;-162,62395325220305
2430;0,0;263,34942596955847
2431;0,0;356,98841289864737
2432;0,0;400,3755627278693
2433;0,0;503,10974488641455
2434;0,0;732,1464001549239
2435;0,0;777,2325364142629
2436;0,0;874,391064659329
2437;0,0;778,763419829825
2438;0,0;690,945771956126
2439;0,0;627,5551498971975
2440;0,0;505,78595063464417
2441;0,0;392,0263328221389
2442;0,0;244,44525847348976
2443;0,0;225,2234887303057
2444;0,0;131,85586249268098
2445;0,0;107,08206074042874
2446;0,0;-45,011446438282555
2447;0,0;-128,91198542266363
2448;0,0;-231,67954512396562
2449;0,0;-275,1220900532183
2450;0,0;-294,2803826249589
2451;0,0;-309,0650776875164
2452;0,0;-308,6497561763163
2453;0,0;-207,91284268657049
2454;0,0;229,78491834907265
2455;0,0;332,72437961150587
2456;0,0;388,0851369950936
2457;0,0;496,2169448254203
2458;0,0;726,3442364490229
2459;0,0;772,7507650601148
2460;0,0;880,5231831838886
2461;0,0;787,3864432214054
2462;0,0;704,852281785513
2463;0,0;641,6760626795509
2464;0,0;516,9431615342967
2465;0,0;398,05167691478755
2466;0,0;235,97358074437193
2467;0,0;213,29058205669625
2468;0,0;122,70444181073539
2469;0,0;104,02112770081479
2470;0,0;-44,67367322757724
2471;0,0;-126,30571762366948
2472;0,0;-227,08010054449318
2473;0,0;-273,52230964838805
2474;0,0;-295,97486104995767
2475;0,0;-309,62676456434116
2476;0,0;-308,43118496548624
2477;0,0;-210,59776049568552
2478;0,0;217,2769351728393
2479;0,0;316,53240860826344
2480;0,0;359,53823643954735
2481;0,0;469,10781869402416
2482;0,0;704,0419832714207
2483;0,0;748,189373866797
2484;0,0;838,0577825867078
2485;0,0;731,3774356510316
2486;0,0;633,9652856686439
2487;0,0;566,6506443865339
2488;0,0;446,6444968103088
2489;0,0;339,6747581887397
2490;0,0;206,89399456659987
2491;0,0;189,6129614218739
2492;0,0;99,50785572620184
2493;0,0;81,48287278270584
2494;0,0;-73,50641999671286
2495;0,0;-152,27048735804257
2496;0,0;-246,5856567552168
2497;0,0;-287,6105719450526
2498;0,0;-307,7438900712841
2499;0,0;-318,6369796248221
2500;0,0;-310,40906580248395
2501;0,0;-199,32255234469847
2502;0,0;185,00119556539883
2503;0,0;220,5229207411411
2504;0,0;193,53960547535218
2505;0,0;263,10619481079027
2506;0,0;468,405235531847
2507;0,0;544,7800781011849
2508;0,0;607,6113634125052
2509;0,0;468,34957449909956
2510;0,0;353,7578993213532
2511;0,0;310,6540092951103
2512;0,0;183,47063178321483
2513;0,0;154,5602044941368
2514;0,0;113,6678759684639
2515;0,0;114,15798038893521
2516;0,0;40,78796335526378
2517;0,0;40,279724361573514
2518;0,0;-103,48434003998231
2519;0,0;-145,32594265517335
2520;0,0;-248,87169417506772
2521;0,0;-258,1614849144539
2522;0,0;-276,225935689116
2523;0,0;-290,5859836713575
2524;0,0;-286,5389571345512
2525;0,0;-247,57495607222583
2526;0,0;-89,62913246852447
2527;0,0;-14,44683679017205
2528;0,0;87,72381372179773
2529;0,0;221,56043558583704
2530;0,0;269,00007616919385
2531;0,0;319,29157344668147
2532;0,0;341,67190031341494
2533;0,0;284,73784870244145
2534;0,0;178,95244463256503
2535;0,0;102,72546399775136
2536;0,0;63,10431974981733
2537;0,0;71,54077635973158
2538;0,0;124,34314898609752
2539;0,0;87,37363482389819
2540;0,0;-15,918083735618744
2541;0,0;15,432727352065497
2542;0,0;-79,52239174531022
2543;0,0;-181,33449619593912
2544;0,0;-247,88970234398985
2545;0,0;-280,46057278294234
2546;0,0;-300,3689924155406
2547;0,0;-315,5804230892888
2548;0,0;-316,2142675406824
2549;0,0;-292,45051604448474
2550;0,0;-50,009575991412845
2551;0,0;128,10247466093483
2552;0,0;294,92298807441114
2553;0,0;517,9265529408563
2554;0,0;604,7775624622615
2555;0,0;693,1222698207505
2556;0,0;696,9462216134375
2557;0,0;689,1772852277904
2558;0,0;609,2570976019462
2559;0,0;523,5738674241355
2560;0,0;349,45294728612055
2561;0,0;280,96443880142874
2562;0,0;185,47471434970853
2563;0,0;179,05251869491212
2564;0,0;37,18476484684423
2565;0,0;42,886876514963475
2566;0,0;-64,33555158629397
2567;0,0;-186,2951466282205
2568;0,0;-259,87305831972003
2569;0,0;-302,10510646027916
2570;0,0;-331,01632928160546
2571;0,0;-355,2203279303642
2572;0,0;-363,45255432725145
2573;0,0;-336,8900455590131
2574;0,0;-122,05860627829234
2575;0,0;-16,310596969891353
2576;0,0;97,35271099541994
2577;0,0;314,3932421964245
2578;0,0;420,6902712177835
2579;0,0;504,8064872816456
2580;0,0;503,23828619738083
2581;0,0;469,91065877290924
2582;0,0;388,4378412227001
2583;0,0;278,81608558165107
2584;0,0;151,7981675812729
2585;0,0;82,03676187816319
2586;0,0;61,70276719893308
2587;0,0;71,07033379869421
2588;0,0;-73,61600371429212
2589;0,0;-20,981895016344392
2590;0,0;-123,03184693852249
2591;0,0;-245,07685026676563
2592;0,0;-315,7671537737201
2593;0,0;-349,5385051453933
2594;0,0;-359,12620966891774
2595;0,0;-362,13342863910697
2596;0,0;-345,9196488527818
2597;0,0;-238,59020954686943
2598;0,0;69,80851026400474
2599;0,0;20,133382908901318
2600;0,0;-82,53594219720262
2601;0,0;-64,3941113348185
2602;0,0;128,42037444001102
2603;0,0;161,63856691281163
2604;0,0;242,61704840651646
2605;0,0;109,31522070566207
2606;0,0;0,42127007539491146
2607;0,0;-17,02729432882897
2608;0,0;-68,06906811059231
2609;0,0;-62,54068806766416
2610;0,0;1,175415186589208
2611;0,0;3,9711721161332987
2612;0,0;-73,08607396861154
2613;0,0;-45,48208626195922
2614;0,0;-179,69259970559713
2615;0,0;-242,81579107601726
2616;0,0;-324,10545709757776
2617;0,0;-349,1920669259824
2618;0,0;-354,65939902824414
2619;0,0;-357,8273421494149
2620;0,0;-349,38292400323996
2621;0,0;-244,18349487332904
2622;0,0;46,69270873888618
2623;0,0;0,4969909760517339
2624;0,0;-88,79862927946013
2625;0,0;13,35813532500114
2626;0,0;266,0407245865882
2627;0,0;463,69309600708453
2628;0,0;507,47078570509433
2629;0,0;310,8902214533635
2630;0,0;308,1259769427216
2631;0,0;442,1152984339594
2632;0,0;294,4128875802665
2633;0,0;239,7182167741118
2634;0,0;159,2080008849701
2635;0,0;136,50052560162817
2636;0,0;37,94549845304483
2637;0,0;30,50758999759003
2638;0,0;-117,02657734962388
2639;0,0;-195,3035382179678
2640;0,0;-297,81351459577417
2641;0,0;-352,8223355782036
2642;0,0;-383,22450108880116
2643;0,0;-403,5420910342431
2644;0,0;-416,29408571763054
2645;0,0;-295,29929827694724
2646;0,0;152,26547605878613
2647;0,0;211,72878984525005
2648;0,0;214,47625617196798
2649;0,0;321,451762854731
2650;0,0;535,9215378511119
2651;0,0;567,081128233697
2652;0,0;661,2097204625896
2653;0,0;552,7872441389692
2654;0,0;458,9921649114373
2655;0,0;400,57302347024927
2656;0,0;276,1169550944288
2657;0,0;187,10015262372022
2658;0,0;86,45146165989442
2659;0,0;56,54578243618999
2660;0,0;-26,955704102761477
2661;0,0;-36,57656306316458
2662;0,0;-186,33161303989527
2663;0,0;-248,16480270100521
2664;0,0;-330,47786680480147
2665;0,0;-357,73161754320546
2666;0,0;-365,83685237800756
2667;0,0;-368,004449197285
2668;0,0;-355,74111678864045
2669;0,0;-123,4306665657522
2670;0,0;213,00132496808877
2671;0,0;255,99504400441782
2672;0,0;261,83028966051654
2673;0,0;361,83568538596325
2674;0,0;588,93342123574
2675;0,0;608,0015778136786
2676;0,0;711,4974592683162
2677;0,0;614,5074751996394
2678;0,0;522,010307780257
2679;0,0;460,32259104301033
2680;0,0;333,0693647942052
2681;0,0;271,059846501002
2682;0,0;184,22203621172434
2683;0,0;162,5615185971443
2684;0,0;73,00158691075063
2685;0,0;56,053474476153106
2686;0,0;-72,4072594277825
2687;0,0;-150,35181336125984
2688;0,0;-260,22429954635317
2689;0,0;-280,1156274815781
2690;0,0;-306,07151337247177
2691;0,0;-325,6479759493674
2692;0,0;-322,82066870296757
2693;0,0;-169,98286881317225
2694;0,0;-11,120731566982844
2695;0,0;123,4857079734229
2696;0,0;297,479458264126
2697;0,0;464,99010528161466
2698;0,0;545,6559614963288
2699;0,0;607,3969423929149
2700;0,0;651,2870109858363
2701;0,0;654,7770142421704
2702;0,0;591,6396982106062
2703;0,0;491,10632665250006
2704;0,0;415,85239984358424
2705;0,0;374,4144716533247
2706;0,0;263,3717786802727
2707;0,0;190,96745329967268
2708;0,0;61,955526413688276
2709;0,0;62,04114273437024
2710;0,0;-52,98679322914765
2711;0,0;-177,4004619544909
2712;0,0;-262,49295777929797
2713;0,0;-310,758993935869
2714;0,0;-343,6977162503835
2715;0,0;-365,36504591755863
2716;0,0;-365,8146865746553
2717;0,0;-272,57302687729003
2718;0,0;-98,5101824041744
2719;0,0;23,84825628630399
2720;0,0;123,988889811179
2721;0,0;349,8490463023901
2722;0,0;412,6385374030525
2723;0,0;499,5504075885397
2724;0,0;451,0795906535502
2725;0,0;454,5534112732323
2726;0,0;422,31843753507957
2727;0,0;282,4025649580824
2728;0,0;107,12995113836041
2729;0,0;68,54134224690716
2730;0,0;67,29410244990103
2731;0,0;77,2508160354485
2732;0,0;-45,45051363878668
2733;0,0;-9,28591442362362
2734;0,0;-102,04391675923576
2735;0,0;-208,4133795087858
2736;0,0;-266,7965344286323
2737;0,0;-294,75016301849195
2738;0,0;-301,0314090655116
2739;0,0;-304,7173425373994
2740;0,0;-290,64387115623384
2741;0,0;-29,908275467897514
2742;0,0;305,16087480163804
2743;0,0;387,17016859379123
2744;0,0;459,30547036323765
2745;0,0;579,6529536384625
2746;0,0;808,3883522902194
2747;0,0;500,5863736473152
2748;0,0;647,3974502784026
2749;0,0;556,6588475229449
2750;0,0;366,20385773363444
2751;0,0;246,02776431710606
2752;0,0;166,98173396389703
2753;0,0;130,31603016510448
2754;0,0;154,1275708462908
2755;0,0;161,36134077917006
2756;0,0;80,14048134634157
2757;0,0;85,29178164025903
2758;0,0;-52,58548882584401
2759;0,0;-124,38289110162599
2760;0,0;-225,713433064132
2761;0,0;-266,36540162259854
2762;0,0;-284,3483224032525
2763;0,0;-293,09733217695384
2764;0,0;-282,94335216892733
2765;0,0;-97,78766484920666
2766;0,0;246,3329225019678
2767;0,0;247,68436001556336
2768;0,0;247,14620198289668
2769;0,0;317,4084165674635
2770;0,0;526,696310384188
2771;0,0;575,9308042607404
2772;0,0;660,7174967164582
2773;0,0;544,6754874166717
2774;0,0;444,5906847658943
2775;0,0;412,1864991637064
2776;0,0;282,616531117286
2777;0,0;235,89598141642313
2778;0,0;184,4501744048423
2779;0,0;185,9574552043699
2780;0,0;104,84538529462404
2781;0,0;104,88896204431671
2782;0,0;-36,656222654033805
2783;0,0;-109,3473958995924
2784;0,0;-194,9241827941068
2785;0,0;-229,58426940032453
2786;0,0;-240,51458798300223
2787;0,0;-245,69288603629047
2788;0,0;-237,35489395606203
2789;0,0;-140,188143491789
2790;0,0;217,14513641521592
2791;0,0;235,05771604941884
2792;0,0;16,47341903045267
2793;0,0;110,16685122726928
2794;0,0;158,84907975415922
2795;0,0;370,91230422916743
