;Strom_Wohnen_HZG [kWh];Strom_Wohnen_WW [kWh];Strom_Schule_HZG [kWh];Strom_Schule_WW [kWh];W1_Temp [°C];W2_Temp [°C];W3_Temp [°C];W4_Temp [°C];G1_Temp [°C];G2_Temp [°C];G3_Temp [°C];G4_Temp [°C];S1_Temp [°C];S2_Temp [°C]
0;120;0;65;0;20,31511490564843;20,233163151615052;20,297210053075872;20,34177717882121;20,22318819769672;20,15557611957752;20,132961713333334;20,219790133246754;20,25374595663645;20,94424889259048
1;120;0;65;0;20,350538439496102;20,255786906412958;20,33157010648968;20,380291358378102;20,44917873654965;20,320273119474166;20,274514010284314;20,455287702239165;20,332389347915296;21,145190205445417
2;120;0;65;0;20,384140024954863;20,27658655479886;20,36413876863179;20,4169639141457;20,672290102954836;20,48191147650923;20,413292898711948;20,687275826453305;20,40974655892498;21,344450521460118
3;120;0;65;0;20,416479022201006;20,296133033189733;20,395467565186028;20,452357311769674;20,893222691701595;20,64125511494374;20,550050509224903;20,916583973513312;20,486160447032642;21,542381151760406
4;120;0;65;0;20,447503725584575;20,314374897830184;20,425504557655625;20,48641990329616;21,11189843747613;20,798229059362402;20,684708357408077;21,14313827244051;20,561602373776573;21,738954659340884
5;120;0;65;0;20,477628658737903;20,33173811793268;20,454656569723728;20,519569141157614;21,328795445722037;20,953373916330534;20,817796095704214;21,367544744404277;20,636332654693522;21,934439774074594
6;120;0;65;0;20,50744568324837;20,348826236171917;20,483508998654123;20,552400523631135;21,54618924963294;21,10902272427464;20,951650566370773;21,592226107149123;20,71031862427763;22,0
7;120;0;65;0;20,537645600624128;20,366329540540086;20,51275119469226;20,585605017021862;21,732655805126086;21,204937471085415;21,03662403204341;21,777858147236415;20,78434891333031;22,0
8;120;0;65;0;20,572106444702158;20,389282809002722;20,546613444676108;20,623914048761435;21,9227527383381;21,306005315938112;21,127315471609347;21,972313987530615;20,8215075206911;22,0
9;120;40;65;0;20,60850754702651;20,413650623169502;20,582152923371275;20,663691824090286;22,0;21,41234626118368;21,222943933681158;22,0;20,859475247074965;22,0
10;120;160;65;0;20,673756080414282;20,44546293996497;20,623786060635393;20,744592745604887;22,0;21,5222522594736;21,323143725093537;22,0;20,905072550794177;22,0
11;120;160;65;0;20,770770266216985;20,49835910931849;20,683003821741313;20,853114008316354;22,0;21,649366176938802;21,442744077116874;22,002298907950937;20,970871668703733;22,0
12;120;160;65;0;20,871042850946047;20,550871955738646;20,74226927096861;20,968345532168975;22,0;21,780494601095683;21,565346479642844;22,004993543907858;21,037839378223133;22,0
13;120;160;65;0;21,000228793387063;20,643525187200083;20,834079320657597;21,120751354483588;22,006396685957448;21,93691343004301;21,71891967536118;22,07878089943731;21,142643794371047;22,0053020852781
14;120;160;40;0;21,106123501800827;20,69827079945772;20,895412291642913;21,237759075633747;22,0;22,0;21,847185117047424;22,087487787155517;21,214913409527195;22,0
15;120;160;40;0;21,200973619279242;20,753289655553218;20,94510991807125;21,341268943452697;22,0;22,0;21,963602105667178;22,07131478774696;21,27354496915701;22,0
16;120;60;40;0;21,2883368084131;20,812270523278308;20,989617144013206;21,438633754223158;22,0;22,0;22,0;22,043412452319178;21,324432485306517;22,0
17;120;0;40;0;21,37768065485666;20,872786299149595;21,059272787406236;21,538564675086718;22,0;22,0;22,0;22,02072428257033;21,374620397253196;22,0
18;120;0;40;0;21,46771070648188;20,93366366710768;21,141073986062025;21,63788401288063;22,0;22,0;22,0;22,0;21,458516355042857;22,0
19;120;0;40;0;21,557460915652335;20,993993544962354;21,22238435498839;21,73628969170578;22,0;22,0;22,0;22,0;21,54158757143007;22,0
20;120;0;40;0;21,64623896179631;21,053038527098415;21,30269026926528;21,82926709028807;22,0;22,0;22,0;22,0;21,623207920656014;22,0
21;120;0;40;0;21,732016053628087;21,10877895070278;21,379784323838194;21,918959480097158;22,0128524998514;22,0;22,016265184166667;22,007132868419912;21,702812621989818;22,0
22;120;0;40;0;21,818370364449354;21,17294380858346;21,46338370360312;22,0;22,021215180838666;22,0;22,027645488177274;22,008880909274357;21,78186698626178;22,0
23;120;0;40;0;21,89949752250913;21,23090381203224;21,541827567754677;22,0;22,02149399158127;22,0;22,030558248429756;22,001678407651795;21,85807780132877;22,0
24;120;0;40;0;21,973075660344662;21,279557703991227;21,612845060643924;22,0;22,011245587227922;22,0;22,022197934547943;22,0;21,929958380602198;22,0
25;120;0;40;0;22,0;21,320491740979733;21,6787075257238;22,0;22,0;22,0;22,008272170923384;22,0;21,998214020941496;22,0
26;120;0;40;0;22,0;21,355762121881064;21,740366875972942;22,0;22,0;22,0;22,0;22,0;22,0;22,0
27;120;0;40;0;22,0;21,386729717624267;21,795829155386393;22,0;22,0;22,0;22,0;22,0;22,0;22,0
28;120;0;40;0;22,0;21,41495803299944;21,84588619345334;22,0;22,0;22,0;22,0;22,0;22,0;22,0
29;120;0;40;0;22,0;21,441953637116423;21,894692389056363;22,0;22,0;22,0;22,0;22,0;22,0;22,0
30;120;0;40;0;22,0;21,472083768595063;21,94674703822482;22,0;22,0;22,0;22,0;22,0;22,0;22,0
31;90;0;40;0;22,0;21,50610210294103;22,0;22,0;22,0;22,0;22,0;22,0;22,0;22,0
32;90;40;40;0;22,0;21,536584187878603;22,0;22,0;22,0;22,0;22,0;22,0;22,0;22,0
33;90;40;40;0;22,0;21,57545181293315;22,0;22,0;22,0;22,0;22,0;22,0;22,0;22,0
34;60;80;0;0;22,0;21,623970243570675;22,0;22,0;22,0;22,0;22,0;22,0;22,0;22,0
35;60;160;0;0;22,0;21,67512964045705;22,000172000505078;22,0;22,0;22,0;22,0;22,0;22,0;22,0
36;60;160;0;0;22,0;21,729325786704546;22,00241404064951;22,00209382262051;22,0;22,0;22,0;22,0;22,0;22,0
37;60;160;0;0;22,0;21,767997220372223;22,0;22,0;22,0;22,0;22,0;22,0;22,0;22,0
38;60;160;0;0;22,0;21,798206283563243;22,0;22,0;22,0;22,0;22,0;22,0;22,0;22,0
39;60;160;0;0;22,0;21,822156190877063;22,0;22,0;22,0;22,0;22,0;22,0;22,0;22,0
40;60;80;40;0;22,0;21,842793692609288;22,0;22,0;22,0;22,0;22,0;22,0;22,0;22,0
41;30;0;40;0;22,0;21,866545843262884;22,0;22,0;22,0;22,0;22,0;22,0;22,0;22,0
42;30;0;40;0;22,0;21,89289699216934;22,0;22,0;22,0;22,0;22,0;22,0;22,0;22,0
43;30;0;40;0;22,0;21,92034852121099;22,0;22,0;22,0;22,0;22,0;22,0;22,0;22,0
44;30;0;40;0;22,0;21,946910928707503;22,0;22,0;22,0;22,0;22,0;22,0;22,0;22,0
45;30;0;40;0;22,0;21,971934941606822;22,0;22,0;22,009564695089498;22,0;22,005650780416666;22,0;22,0;22,0
46;30;0;40;0;22,0;22,0;22,0;22,0;22,010752075488973;22,0;22,002552786131023;22,0;22,0;22,0
47;30;0;0;0;22,0;22,0;22,0;22,0;22,002872271699054;22,0;22,0;22,0;22,0;22,0
48;30;0;0;0;22,0;22,0;22,0;22,0;22,0;22,0;22,0;22,0;22,0;22,0
49;60;0;0;0;22,0;22,0;22,0;22,0;22,0;22,0;22,0;22,0;22,0;22,0
50;60;0;0;0;22,0;22,0;22,0;22,0;22,0;22,0;22,0;22,0;22,0;22,0
51;60;0;0;0;22,0;22,0;22,0;22,0;22,0;22,0;22,0;22,0;22,0;22,0
52;90;0;0;0;22,0;22,0;22,0;22,0;22,0;22,0;22,0;22,0;22,0;22,0
53;105;0;0;0;22,0;22,0;22,0;22,0;22,0;22,0;22,0;22,0;22,0;22,0
54;120;20;25;0;22,0;22,0;22,0;22,0;22,0;22,0;22,0;22,0;22,0;22,0
55;120;40;25;0;22,0;22,0;22,0;22,0;22,0;22,0;22,0;22,0;22,0;22,0
56;120;100;65;0;22,0;22,0;22,0;22,0;22,0;22,0;22,0;22,0;22,0;22,0
57;120;160;65;0;22,0;22,0;22,0;22,0;22,0;22,0;22,0;22,0;22,0;22,0
58;90;160;65;0;22,0;22,00434050804207;22,004296377389522;22,004964179371896;22,0;22,0;22,0;22,0;22,0;22,0
59;75;160;65;0;22,0;22,004090699775904;22,00530257403118;22,005756513342053;22,0;22,0;22,0;22,0;22,0;22,0
60;60;160;65;20;22,000364622804458;22,008322008093693;22,010235252193375;22,010794799103394;22,0;22,0;22,0;22,0;22,0;22,0
61;0;160;65;20;22,00235478729368;22,014578634326718;22,01679366198103;22,017687866260108;22,0;22,0;22,0;22,0;22,0;22,0
62;0;160;40;20;22,0075266942899;22,02523783237261;22,02691352302687;22,028666466949687;22,0;22,0;22,0;22,0;22,0;22,0
63;0;120;40;20;22,010112682491478;22,03229178533332;22,034116998786413;22,03629711807483;22,0;22,0;22,0;22,0;22,0;22,0
64;0;60;40;20;22,0;22,01616843071809;22,023152053389847;22,022599687263845;22,0;22,0;22,0;22,0;22,0;22,0
65;0;20;40;20;22,0;22,00300012728279;22,01534556072964;22,01195701990642;22,0;22,0;22,0;22,0;22,0;22,0
66;0;0;0;20;22,0;22,0;22,008820005040327;22,002538345196267;22,0;22,0;22,0;22,0;22,0;22,0
67;0;0;0;20;22,0;22,0;22,00325983634456;22,0;22,0;22,0;22,0;22,0;22,0;22,0
68;0;0;0;20;22,0;22,0;22,0;22,0;22,0;22,0;22,0;22,0;22,0;22,0
69;0;0;0;0;22,0;22,0;22,0;22,0;22,016958475373183;22,0;22,016120246666667;22,00111876037518;22,0;22,0
70;0;0;0;0;22,0;22,0;22,0;22,0;22,023285994730333;22,0;22,02117348543142;22,0;22,0;22,0
71;0;0;0;0;22,0;22,0;22,0;22,0;22,019918083971962;22,0;22,016160207176362;22,0;22,0;22,0
72;0;0;0;0;22,0;22,0;22,0;22,0;22,005238474265074;22,0;22,0;22,0;22,0;22,0
73;0;0;0;0;22,0;22,0;22,0;22,0;22,0;22,0;22,0;22,0;22,0;22,0
74;0;0;0;0;22,0;22,0;22,0;22,0;22,0;22,0;22,0;22,0;22,0;22,0
75;30;0;0;0;22,0;22,0;22,0;22,0;22,0;22,0;22,0;22,0;22,0;22,0
76;30;0;0;0;22,0;22,0;22,0;22,0;22,0;22,0;22,0;22,0;22,0;22,0
77;30;0;0;0;22,0;22,0;22,0;22,0;22,0;22,0;22,0;22,0;22,0;22,0
78;30;40;40;20;22,0;22,0;22,0;22,0;22,0;22,0;22,0;22,0;22,0;22,0
79;60;140;40;20;22,0;22,0;22,0;22,0;22,0;22,0;22,0;22,0;22,0;22,0
80;120;160;40;20;22,0;22,0;22,0;22,0;22,0;22,0;22,0;22,0;22,0;22,0
81;120;160;40;20;22,0;22,0;22,0;22,0;22,0;22,0;22,0;22,0;22,0;22,0
82;120;160;40;20;22,0;22,0;22,0;22,0;22,0;22,0;22,0;22,0;22,0;22,0
83;120;160;40;20;22,0;22,0;22,0;22,0;22,0;22,0;22,0;22,0;22,0;22,0
84;120;160;40;20;22,0;22,0;22,0;22,0;22,0;22,0;22,0;22,0;22,0;22,0
85;120;160;40;20;22,0;22,0;22,0;22,0;22,0;22,0;22,0;22,0;22,0;22,0
86;120;100;40;20;22,0;22,0;22,0;22,0;22,0;22,0;22,0;22,0;22,0;22,0
87;120;80;40;20;22,0;22,0;22,0;22,0;22,0;22,0;22,0;22,0;22,0;22,0
88;120;20;40;0;22,0;22,0;22,0;22,0;22,0;22,0;22,0;22,0;22,0;22,0
89;105;0;65;0;22,0;22,0;22,0;22,0;22,0;22,0;22,0;22,0;22,0;22,0
90;60;0;65;0;22,0;22,0;22,0;22,0;22,0;22,0;22,0;22,0;22,0;22,0
91;60;0;65;0;22,0;22,0;22,0;22,0;22,0;22,0;22,0;22,0;22,0;22,0
92;60;0;65;0;22,0;22,0;22,0;22,0;22,0;22,0;22,0;22,0;22,0;22,0
93;45;0;65;0;22,0;22,0;22,0;22,0;22,00963860365417;22,0;22,002772818333334;22,0;22,0;22,0
94;30;0;65;0;22,0;22,0;22,0;22,0;22,00921236600437;22,0;22,0;22,0;22,0;22,0
95;30;0;65;0;22,0;22,0;22,0;22,0;22,0;22,0;22,0;22,0;22,0;22,0
96;30;0;0;0;22,0;22,0;22,0;22,0;22,0;22,0;22,0;22,0;22,0;22,0
97;30;0;0;0;22,0;22,0;22,0;22,0;22,0;22,0;22,0;22,0;22,0;22,0
98;30;0;0;0;22,0;22,0;22,0;22,0;22,0;22,0;22,0;22,0;22,0;22,0
99;30;0;0;0;22,0;22,0;22,0;22,0;22,0;22,0;22,0;22,0;22,0;22,0
100;30;0;0;0;22,0;22,0;22,0;22,0;22,0;22,0;22,0;22,0;22,0;22,0
101;60;0;0;0;22,0;22,0;22,0;22,0;22,0;22,0;22,0;22,0;22,0;22,0
102;60;80;0;0;22,0;22,0;22,0;22,0;22,0;22,0;22,0;22,0;22,0;22,0
103;90;160;0;0;22,0;22,0;22,0;22,0;22,0;22,0;22,0;22,0;22,0;22,0
104;90;160;40;0;22,0;22,0;22,0;22,0;22,0;22,0;22,0;22,0;22,0;22,0
105;90;160;40;0;22,0;22,0;22,0;22,0;22,0;22,0;22,0;22,0;22,0;22,0
106;120;160;40;0;22,0;22,0;22,0;22,0;22,0;22,0;22,0;22,0;22,0;22,0
107;120;160;40;0;22,0;22,0;22,0;22,0;22,0;22,0;22,0;22,0;22,0;22,0
108;120;160;40;20;22,0;22,0;22,0;22,0;22,0;22,0;22,0;22,0;22,0;22,0
109;120;140;40;20;22,0;22,0;22,0;22,0;22,0;22,0;22,0;22,0;22,0;22,0
110;120;100;40;20;22,0;22,0;22,0;22,0;22,0;22,0;22,0;22,0;22,0;22,0
111;75;80;40;20;22,0;22,0;22,0;22,0;22,0;22,0;22,0;22,0;21,996469604677547;22,0
112;60;40;40;20;22,0;22,0;22,0;22,0;22,0;22,0;22,0;22,0;21,985242192607085;22,0
113;60;0;40;20;22,0;22,0;22,0;22,0;22,0;22,0;22,0;22,0;21,97465430922434;22,0
114;60;0;40;20;22,0;22,0;22,0;22,0;22,0;22,0;22,0;22,0;22,0;22,0
115;60;0;40;20;22,0;22,0;22,0;22,0;22,0;22,0;22,0;22,0;22,0;22,0
116;60;0;40;20;22,0;22,0;22,0;22,0;22,0;22,0;22,0;22,0;22,0;22,0
117;45;0;40;0;22,0;22,0;22,0;22,0;22,006400667375885;22,0;22,0;22,0;22,0;22,0
118;30;0;40;0;22,0;22,0;22,0;22,0;22,00642045609266;22,0;22,0;22,0;22,0;22,0
119;30;0;40;0;22,0;22,0;22,0;22,0;22,0;22,0;22,0;22,0;22,0;22,0
120;30;0;40;0;22,0;22,0;22,0;22,0;22,0;22,0;22,0;22,0;22,0;22,0
121;30;0;0;0;22,0;22,0;22,0;22,0;22,0;22,0;22,0;22,0;22,0;22,0
122;45;0;25;0;22,0;22,0;22,0;22,0;22,0;22,0;22,0;22,0;22,0;22,0
123;90;0;25;0;22,0;22,0;22,0;22,0;22,0;22,0;22,0;22,0;22,0;22,0
124;90;0;25;0;22,0;22,0;22,0;22,0;22,0;22,0;22,0;22,0;22,0;22,0
125;90;0;25;0;22,0;22,0;22,0;22,0;22,0;22,0;22,0;22,0;22,0;22,0
126;90;0;25;0;22,0;22,0;22,0;22,0;22,0;22,0;22,0;22,0;22,0;22,0
127;120;80;25;0;22,0;22,0;22,0;22,0;22,0;22,0;22,0;22,0;22,0;22,0
128;120;80;65;0;22,0;22,0;22,0;22,0;22,0;22,0;22,0;22,0;22,0;22,0
129;120;160;65;0;22,0;22,0;22,0;22,0;22,0;22,0;22,0;22,0;22,0;22,0
130;120;160;65;0;22,0;22,0;22,0;22,0;22,0;22,0;22,0;22,0;22,0;22,0
131;120;160;40;0;22,0;22,0;22,0;22,0;22,0;22,0;22,0;22,0;22,0;22,0
132;120;160;40;0;22,0;22,0;22,0;22,0;22,0;22,0;22,0;22,0;22,0;22,0
133;90;140;40;0;22,0;22,0;22,0;22,0;22,0;22,0;22,0;22,0;22,0;22,0
134;45;120;40;0;22,0;22,0;22,0;22,0;22,0;22,0;22,0;22,0;22,0;22,0
135;30;60;40;0;22,0;22,0;22,0;22,0;22,0;22,0;22,0;22,0;22,0;22,0
136;30;0;40;0;22,0;22,0;22,0;22,0;22,0;22,0;22,0;22,0;22,0;22,0
137;30;0;40;0;22,0;22,0;22,0;22,0;22,0;22,0;22,0;22,0;22,0;22,0
138;30;0;40;0;22,0;22,0;22,0;22,0;22,0;22,0;22,0;22,0;22,0;22,0
139;30;0;40;0;22,0;22,0;22,0;22,0;22,0;22,0;22,0;22,0;22,0;22,0
140;15;0;40;0;22,0;22,0;22,0;22,0;22,0;22,0;22,0;22,0;22,0;22,0
141;30;0;40;0;22,0;22,0;22,0;22,0;22,00587365666329;22,0;22,0;22,0;22,0;22,0
142;30;0;40;0;22,0;22,0;22,0;22,0;22,004716766101108;22,0;22,0;22,0;22,0;22,0
143;30;0;40;0;22,0;22,0;22,0;22,0;22,0;22,0;22,0;22,0;22,0;22,0
144;30;0;0;0;22,0;22,0;22,0;22,0;22,0;22,0;22,0;22,0;22,0;22,0
145;60;0;0;0;22,0;22,0;22,0;22,0;22,0;22,0;22,0;22,0;22,0;22,0
146;90;0;0;0;22,0;22,0;22,0;22,0;22,0;22,0;22,0;22,0;22,0;22,0
147;90;0;0;0;22,0;22,0;22,0;22,0;22,0;22,0;22,0;22,0;22,0;22,0
148;90;0;0;0;22,0;22,0;22,0;22,0;22,0;22,0;22,0;22,0;22,0;22,0
149;90;0;0;0;22,0;22,0;22,0;22,0;22,0;22,0;22,0;22,0;22,0;22,0
150;120;60;0;0;22,0;22,0;22,0;22,0;22,0;22,0;22,0;22,0;22,0;22,0
151;120;100;0;0;22,0;22,0;22,0;22,0;22,0;22,0;22,0;22,0;22,0;22,0
152;120;160;40;0;22,0;22,0;22,0;22,0;22,0;22,0;22,0;22,0;22,0;22,0
153;120;160;40;0;22,0;22,0;22,0;22,0;22,0;22,0;22,0;22,0;22,0;22,0
154;120;160;40;0;22,0;22,00504964100114;22,00394309639238;22,005458858127373;22,0;22,0;22,0;22,0;22,0;22,0
155;75;160;40;0;22,0;22,001888944072615;22,001660028308127;22,00338006612967;22,0;22,0;22,0;22,0;22,0;22,0
156;60;160;65;0;22,0;22,0;22,0;22,0;22,0;22,0;22,0;22,0;22,0;22,0
157;60;160;65;0;22,0;22,0;22,0;22,0;22,0;22,0;22,0;22,0;22,0;22,0
158;60;100;65;0;22,0;22,0;22,0;22,0;22,0;22,0;22,0;22,0;22,0;22,0
159;60;60;65;0;22,0;22,0;22,0;22,0;22,0;22,0;22,0;22,0;22,0;22,0
160;60;20;65;0;22,0;22,0;22,0;22,0;22,0;22,0;22,0;22,0;22,0;22,0
161;45;0;65;0;22,0;22,0;22,0;22,0;22,0;22,0;22,0;22,0;22,0;22,0
162;30;0;65;0;22,0;22,0;22,0;22,0;22,0;22,0;22,0;22,0;22,0;22,0
163;15;0;65;0;22,0;22,0;22,0;22,0;22,0;22,0;22,0;22,0;22,0;22,0
164;0;0;40;0;22,0;22,0;22,0;22,0;22,0;22,0;22,0;22,0;22,0;22,0
165;0;0;40;0;22,0;22,0;22,0;22,0;22,00688689760216;22,0;22,0;22,0;22,0;22,0
166;0;0;40;0;22,0;22,0;22,0;22,0;22,006821041603803;22,0;22,0;22,0;22,0;22,0
167;0;0;40;0;22,0;22,0;22,0;22,0;22,0;22,0;22,0;22,0;22,0;22,0
168;30;0;0;0;22,0;22,0;22,0;22,0;22,0;22,0;22,0;22,0;22,0;22,0
169;60;0;0;0;22,0;22,0;22,0;22,0;22,0;22,0;22,0;22,0;22,0;22,0
170;90;0;0;0;22,0;22,0;22,0;22,0;22,0;22,0;22,0;22,0;22,0;22,0
171;120;0;0;0;22,0;22,0;22,0;22,0;22,0;22,0;22,0;22,0;22,0;22,0
172;120;0;0;0;22,0;22,0;22,0;22,0;22,0;22,0;22,0;22,0;22,0;22,0
173;120;0;0;0;22,0;22,0;22,0;22,0;22,0;22,0;22,0;22,0;22,0;22,0
174;120;40;0;0;22,0;22,0;22,0;22,0;22,0;22,0;22,0;22,0;22,0;22,0
175;120;80;0;0;22,0;22,0;22,0;22,0;22,0;22,0;22,0;22,0;22,0;22,0
176;120;120;40;0;22,0;22,0;22,0;22,0;22,0;22,0;22,0;22,0;22,0;22,0
177;120;160;40;0;22,0;22,0;22,0;22,0;22,0;22,0;22,0;22,0;22,0;22,0
178;120;160;40;0;22,0;22,0;22,0;22,0;22,0;22,0;22,0;22,0;22,0;22,0
179;75;160;40;0;22,0;22,0;22,0;22,0;22,0;22,0;22,0;22,0;22,0;22,0
180;60;160;40;0;22,0;22,0;22,0;22,0;22,0;22,0;22,0;22,0;22,0;22,0
181;60;120;40;0;22,0;22,0;22,0;22,0;22,0;22,0;22,0;22,0;22,0;22,0
182;60;40;40;0;22,0;22,0;22,0;22,0;22,0;22,0;22,0;22,0;21,99778174842326;22,0
183;60;20;40;0;22,0;22,0;22,0;22,0;22,0;22,0;22,0;22,0;21,991526063715412;22,0
184;30;0;40;0;22,0;22,0;22,0;22,0;22,0;22,0;22,0;22,0;21,96584100781709;22,0
185;30;0;65;0;22,0;22,0;22,0;22,0;22,0;22,0;22,0;22,0;21,940250908894672;22,0
186;30;0;65;0;22,0;22,0;22,0;22,0;22,0;22,0;22,0;22,0;21,996378513870322;22,0
187;30;0;65;0;22,0;22,0;22,0;22,0;22,0;22,0;22,0;22,0;22,0;22,0
188;30;0;65;0;22,0;22,0;22,0;22,0;22,0;22,0;22,0;22,0;22,0;22,0
189;60;0;65;0;22,0;22,0;22,0;22,0;22,0;22,0;22,0;22,0;22,0;22,0
190;90;0;65;0;22,0;22,0;22,0;22,0;22,0;22,0;22,0;22,0;22,0;22,0
191;90;40;65;0;22,0;22,0;22,0;22,0;22,0;22,0;22,0;22,0;22,0;22,0
192;120;40;40;0;22,0;22,0;22,0;22,0;22,0;22,0;22,0;22,0;22,0;22,0
193;120;40;40;0;22,0;22,0;22,0;22,0;22,0;22,0;22,0;22,0;22,0;22,0
194;120;40;40;0;22,0;22,0;22,0;22,0;22,0;22,0;22,0;22,0;22,0;22,0
195;120;0;0;0;22,0;22,0;22,0;22,0;22,0;22,0;22,0;22,0;22,0;22,0
196;120;0;0;0;22,0;22,0;22,0;22,0;22,0;22,0;22,0;22,0;22,0;22,0
197;120;0;0;0;22,0;22,0;22,0;22,0;22,0;22,0;22,0;22,0;22,0;22,0
198;120;0;0;0;22,0;22,0;22,0;22,0;22,0;22,0;22,0;22,0;22,0;22,0
199;120;0;0;0;22,0;22,0;22,0;22,0;22,0;22,0;22,0;22,0;22,0;22,0
200;120;0;0;0;22,0;22,0;22,0;22,0;22,0;22,0;22,0;22,0;22,0;22,0
201;120;80;40;0;22,0;22,0;22,0;22,0;22,0;22,0;22,0;22,0;22,0;22,0
202;90;120;40;0;22,0;22,0;22,0;22,0;22,0;22,0;22,0;22,0;22,0;22,0
203;60;120;40;0;22,0;22,0;22,0;22,0;22,0;22,0;22,0;22,0;22,0;22,0
204;60;120;40;0;22,0;22,0;22,0;22,0;22,0;22,0;22,0;22,0;22,0;22,0
205;60;160;40;0;22,0;22,00392996374079;22,003138726655557;22,004525307427695;22,0;22,0;22,0;22,0;22,0;22,0
206;30;160;40;0;22,0;22,00086852398215;22,00073367263501;22,002574111560754;22,0;22,0;22,0;22,0;22,0;22,0
207;0;120;40;0;22,0;22,0;22,0;22,0;22,0;22,0;22,0;22,0;22,0;22,0
208;0;40;40;0;22,0;22,0;22,0;22,0;22,0;22,0;22,0;22,0;22,0;22,0
209;0;40;40;0;22,0;22,0;22,0;22,0;22,0;22,0;22,0;22,0;21,98859493011787;22,0
210;0;40;40;0;22,0;22,0;22,0;22,0;22,0;22,0;22,0;22,0;22,0;22,0
211;0;20;40;0;22,0;22,0;22,0;22,0;22,0;22,0;22,0;22,0;22,0;22,0
212;30;0;40;0;22,0;22,0;22,0;22,0;22,0;22,0;22,0;22,0;22,0;22,0
213;30;0;65;0;22,0;22,0;22,0;22,0;22,0;22,0;22,0;22,0;22,0;22,0
214;60;0;65;0;22,0;22,0;22,0;22,0;22,0;22,0;22,0;22,0;22,0;22,0
215;120;0;65;0;22,0;22,0;22,0;22,0;22,0;22,0;22,0;22,0;22,0;22,0
216;120;0;65;0;22,0;22,0;22,0;22,0;22,0;22,0;22,0;22,0;22,0;22,0
217;120;0;65;0;22,0;22,0;22,0;22,0;22,0;22,0;22,0;22,0;22,0;22,0
218;120;0;25;0;22,0;22,0;22,0;22,0;22,0;22,0;22,0;22,0;22,0;22,0
219;120;0;25;0;22,0;22,0;22,0;22,0;22,0;22,0;22,0;22,0;22,0;22,0
220;120;0;0;0;22,0;22,0;22,0;22,0;22,0;22,0;22,0;22,0;22,0;22,0
221;120;0;0;0;22,0;22,0;22,0;22,0;22,0;22,0;22,0;22,0;22,0;22,0
222;120;0;0;0;22,0;22,0;22,0;22,0;22,0;22,0;22,0;22,0;22,0;22,0
223;120;40;0;0;22,0;22,0;22,0;22,0;22,0;22,0;22,0;22,0;22,0;22,0
224;120;100;40;0;22,0;22,0;22,0;22,0;22,0;22,0;22,0;22,0;22,0;22,0
225;120;160;40;0;22,0;22,0;22,0;22,0;22,0;22,0;22,0;22,0;22,0;22,0
226;120;160;40;0;22,0;22,0;22,0;22,0;22,0;22,0;22,0;22,0;22,0;22,0
227;120;160;40;0;22,0;22,0;22,0;22,0;22,0;22,0;22,0;22,0;21,97764726319411;22,0
228;120;160;40;40;22,0;22,0;22,0;22,0;22,0;22,0;22,0;22,0;21,942631949645225;22,0
229;105;160;40;40;22,0;22,0;22,0;22,0;22,0;22,0;22,0;22,0;21,949355168280636;22,0
230;60;160;40;40;22,0;22,0;22,0;22,0;22,0;22,0;22,0;22,0;21,963575241313613;22,0
231;60;100;40;40;22,0;22,0;22,0;22,0;22,0;22,0;22,0;22,0;21,965685502413745;22,0
232;60;40;40;40;22,0;22,0;22,0;22,0;22,0;22,0;22,0;22,0;21,94087992359541;22,0
233;30;40;40;40;22,0;22,0;22,0;22,0;22,0;22,0;22,0;22,0;21,91651151226228;22,0
234;30;20;40;40;22,0;22,0;22,0;22,0;22,0;22,0;22,0;22,0;21,973810298101693;22,0
235;30;0;40;40;22,0;22,0;22,0;22,0;22,0;22,0;22,0;22,0;22,0;22,0
236;30;0;40;40;22,0;22,0;22,0;22,0;22,0;22,0;22,0;22,0;22,0;22,0
237;30;0;40;0;22,0;22,0;22,0;22,0;22,004943194785547;22,0;22,0;22,0;22,0;22,0
238;30;0;40;0;22,0;22,0;22,0;22,0;22,00274187049016;22,0;22,0;22,0;22,0;22,0
239;30;0;65;0;22,0;22,0;22,0;22,0;22,0;22,0;22,0;22,0;22,0;22,0
240;30;0;65;0;22,0;22,0;22,0;22,0;22,0;22,0;22,0;22,0;22,0;22,0
241;75;0;65;0;22,0;22,0;22,0;22,0;22,0;22,0;22,0;22,0;22,0;22,0
242;120;0;65;0;22,0;22,0;22,0;22,0;22,0;22,0;22,0;22,0;22,0;22,0
243;120;0;25;0;22,0;22,0;22,0;22,0;22,0;22,0;22,0;22,0;22,0;22,0
244;120;0;25;0;22,0;22,0;22,0;22,0;22,0;22,0;22,0;22,0;22,0;22,0
245;120;0;25;0;22,0;22,0;22,0;22,0;22,0;22,0;22,0;22,0;22,0;22,0
246;120;40;0;0;22,0;22,0;22,0;22,0;22,0;22,0;22,0;22,0;22,0;22,0
247;120;140;0;0;22,0;22,0;22,0;22,0;22,0;22,0;22,0;22,0;22,0;22,0
248;120;160;0;0;22,0;22,0;22,0;22,0;22,0;22,0;22,0;22,0;22,0;22,0
249;120;160;40;0;22,0;22,0;22,0;22,0;22,0;22,0;22,0;22,0;22,0;22,0
250;120;160;40;0;22,0;22,0;22,0;22,0;22,0;22,0;22,0;22,0;22,0;22,0
