;außenstehende_Ladung [kWH];eMobilitätFahren_Gesamt [kWh];eMobilitätFahren_Lokal [kWh];eMobilitätFahren_Netz [kWh];eMobilitätGebäude_Lade/Entladeverluste [kWh];eMobilitätGebäude_GebäudezuEMobilität [kWh];eMobilitätGebäude_EMobilitätzuGebäude [kWh];eMobilitätGebäude_Fahrverbrauch [kWh];generell_personenKilometer Elektrisch durch. [km];generell_personenKilometer Elektrisch [km];generell_personenKilometer Fossil [km];generell_stromverbrauch Wohnen [kWh];generell_stromverbrauch Gewerbe [kWh];generell_stromverbrauch Schule [kWh];generell_stromverbrauch WP [kWh];generell_stromverbrauch E-Mobilität [kWh];generell_pvProduktion [kWh];generell_pvProduktionGfa [kWh];indikatoren_fehlgeschlagene Fahrversuche [%];indikatoren_ungenutzte Ladung der E-Mobilität [%];indikatoren_erhöhung Eigenverbrauch [%];indikatoren_LadeEntlade_Zyklen ohne EMobilität pro Auto [Anzahl];indikatoren_LadeEntlade_Zyklen mit EMobilität pro Auto [Anzahl];indikatoren_Ladevorgänge [Anzahl];indikatoren_Entladevorgänge [Anzahl];pvNachEMobilität_Eigenverbrauch [kWh];pvNachEMobilität_Einspeisung [kWh];pvNachEMobilität_Netzbezug [kWh];pvVorEMobilität_Eigenverbrauch [kWh];pvVorEMobilität_Einspeisung [kWh];pvVorEMobilität_Netzbezug [kWh]
0;36675,08129302647;361952,0656419656;50990,2972397164;310961,7684022492;4380,526393727088;63377,01758742651;23021,83477275942;35974,65642094001;5490,482993524681;2196193,1974098724;5182351,802590128;1488565,0312598697;514674,584669665;300118,073677176;713580;361952,0656419656;823138,5946970131;10,77163470830683;3,033200888948751;0,0;8,764794229178818;88,70682310718848;105,88216662681627;743,4777777777778;888,8555555555556;786463;36675;2270829,3590173847;723086;100052;2293851,193790149
