;CO2Emissionen_CO2_OhnePV [kg/m²];CO2Emissionen_CO2_MitPV [kg/m²];CO2Emissionen_CO2_MitEmobilität [kg/m²];eMobilitätFahren_Gesamt [kWh/Auto];eMobilitätFahren_Lokal [kWh/Auto];eMobilitätFahren_Netz [kWh/Auto];eMobilitätFahren_externe Ladung [kWh/Auto];eMobilitätGebäude_Lade/Entladeverluste [kWh/Auto];eMobilitätGebäude_GebäudezuEMobilität [kWh/Auto];eMobilitätGebäude_EMobilitätzuGebäude [kWh/Auto];eMobilitätGebäude_Lade/Entladeverluste [kWh/m²];eMobilitätGebäude_GebäudezuEMobilität [kWh/m²];eMobilitätGebäude_EMobilitätzuGebäude [kWh/m²];eMobilitätGebäude_Fahrverbrauch [kWh/Auto];generell_personenKilometer Elektrisch durch. [km];generell_personenKilometer Elektrisch [km];generell_personenKilometer Fossil [km];generell_stromverbrauch Wohnen [kWh/m²];generell_stromverbrauch Gewerbe [kWh/m²];generell_stromverbrauch Schule [kWh/m²];generell_stromverbrauch WP [kWh/m²];generell_stromverbrauch E-Mobilität [kWh/Auto];generell_pvProduktionGfa [kWh/m²];generell_pvProduktion [kWh];indikatoren_fehlgeschlagene Fahrversuche [%];indikatoren_ungenutzte Ladung der E-Mobilität [%];indikatoren_erhöhung Eigenverbrauch E-Mobilität [%];indikatoren_erhöhung Eigenverbrauch Zureisende [%];indikatoren_LadeEntlade_Zyklen pro Auto [Anzahl];indikatoren_LadeEntlade_Zyklen pro Auto ohne LC [Anzahl];indikatoren_Reserveautos [Anzahl];indikatoren_ungenutzte Ladung der E-Mobilität [%/Auto];primärenergie_PE_OhnePV [kWh/m²];primärenergie_PE_MitPV [kWh/m²];primärenergie_PE_MitEmobilität [kWh/m²];pvNachEMobilität_Eigenverbrauch [kWh/m²];pvNachEMobilität_Einspeisung [kWh/m²];pvNachEMobilität_Netzbezug [kWh/m²];pvNachZureisenden_Eigenverbrauch [kWh/m²];pvNachZureisenden_Einspeisung [kWh/m²];pvNachZureisenden_Netzbezug [kWh/m²];pvVorEMobilität_Eigenverbrauch [kWh/m²];pvVorEMobilität_Einspeisung [kWh/m²];pvVorEMobilität_Netzbezug [kWh/m²];zureisenden_Ladung [kWh/m²]
0;21,088973415117554;18,99181269743702;19,733183140775168;4044,163232381415;400,42324510512174;3643,7399872762944;2898,210489355537;148,52696832229356;617,1177774025298;2094,6498896849926;0,48496716703228865;2,015000128345351;6,839407243004718;1194,3865607359144;5504,545579305042;5141245,5710709095;2237299,4289290905;17,12051656881326;8,002403555463967;5,201036868477688;13,398896058462256;4044,163232381415;12,79854769022799;823138,5946970131;2,827595764091786;0;20,522082130451324;1,7572503114319886;156,2370217383174;99,30615820671976;31,153846153846153;0,3291676885522566;121,0927766772343;111,56217384281712;116,306087084376;12,456472051620928;0,34205084350462567;26,18804825926028;12,675363445541475;0,12317499805644096;26,18804825926028;10,335427194278163;2,4631112493197542;33,387424304528466;0,21888198154914398
