;CO2Emissionen_CO2_OhnePV [kg/m²];CO2Emissionen_CO2_MitPV [kg/m²];CO2Emissionen_CO2_MitEmobilität [kg/m²];eMobilitätFahren_Gesamt [kWh/Auto];eMobilitätFahren_Lokal [kWh/Auto];eMobilitätFahren_Netz [kWh/Auto];eMobilitätFahren_externe Ladung [kWh/Auto];eMobilitätGebäude_Lade/Entladeverluste [kWh/Auto];eMobilitätGebäude_GebäudezuEMobilität [kWh/Auto];eMobilitätGebäude_EMobilitätzuGebäude [kWh/Auto];eMobilitätGebäude_Lade/Entladeverluste [kWh/m²];eMobilitätGebäude_GebäudezuEMobilität [kWh/m²];eMobilitätGebäude_EMobilitätzuGebäude [kWh/m²];eMobilitätGebäude_Fahrverbrauch [kWh/Auto];generell_personenKilometer Elektrisch durch. [km];generell_personenKilometer Elektrisch [km];generell_personenKilometer Fossil [km];generell_stromverbrauch Wohnen [kWh/m²];generell_stromverbrauch Gewerbe [kWh/m²];generell_stromverbrauch Schule [kWh/m²];generell_stromverbrauch WP [kWh/m²];generell_stromverbrauch E-Mobilität [kWh/Auto];generell_pvProduktionGfa [kWh/m²];generell_pvProduktion [kWh];indikatoren_fehlgeschlagene Fahrversuche [%];indikatoren_ungenutzte Ladung der E-Mobilität [%];indikatoren_erhöhung Eigenverbrauch E-Mobilität [%];indikatoren_erhöhung Eigenverbrauch Zureisende [%];indikatoren_LadeEntlade_Zyklen pro Auto [Anzahl];indikatoren_LadeEntlade_Zyklen pro Auto ohne LC [Anzahl];indikatoren_Reserveautos [Anzahl];indikatoren_ungenutzte Ladung der E-Mobilität [%/Auto];primärenergie_PE_OhnePV [kWh/m²];primärenergie_PE_MitPV [kWh/m²];primärenergie_PE_MitEmobilität [kWh/m²];pvNachEMobilität_Eigenverbrauch [kWh/m²];pvNachEMobilität_Einspeisung [kWh/m²];pvNachEMobilität_Netzbezug [kWh/m²];pvNachZureisenden_Eigenverbrauch [kWh/m²];pvNachZureisenden_Einspeisung [kWh/m²];pvNachZureisenden_Netzbezug [kWh/m²];pvVorEMobilität_Eigenverbrauch [kWh/m²];pvVorEMobilität_Einspeisung [kWh/m²];pvVorEMobilität_Netzbezug [kWh/m²];zureisenden_Ladung [kWh/m²]
0;592,2471601380278;590,8275877110153;591,1024448692773;3548,9438138287837;150,73721664307993;3398,206597185696;2681,960436860851;115,77358554804607;235,19546105079087;1866,2775311439782;0,1260071676648251;0,2559851088168446;2,031243522974088;849,2583564778708;5479,7228446625495;1463085,9995249007;5915459,000475099;17,12051656881326;8,002403555463967;5,201036868477688;13,479748114747727;3548,9438138287837;9,258221421088285;595442,5106972931;0,10093261738463402;0;3,0186641583709957;0,5912837637908552;137,48251762602376;86,83334948468963;16,054945054945055;1,2047556842961737;2401,1617112003532;2395,7610822322863;2397,624627884467;9,195755267045012;0,06245821348052554;32,73925096875623;9,25012827489699;0,008069657156184405;32,73925096875623;8,926300241001321;0,33191323952421675;34,877402045571046;0,05437922764017561
