;PE_OhnePV [kWh/m²];CO2_OhnePV [kg/m²];PE_MitPV [kWh/m²];CO2_MitPV [kg/m²];PE_MitLC [kWh/m²];CO2_MitLC [kg/m²];PE_MitZureisende [kWh/m²];CO2_MitZureisende [kg/m²]
2807;0,0056983799544365905;0,0007609861837886838;0,005389693062917404;0,0007174309306607299;0,005644509153158307;0,0007455679889400717;0,005676404024006916;0,0007546965209415702
2808;0,010787662506344125;0,0014406308790117785;0,009896686338443672;0,001314225154853275;0,010695777971935105;0,0014143328915774732;0,01072073299567003;0,00142147519147402
2809;0,005928127482159885;0,0007916676574276809;0,005506011387630151;0,0007303438041606625;0,005882271157993684;0,0007785432612008026;0,005888433764994566;0,0007803070418251929
2810;0,006147078477854302;0,0008209073157134544;0,005984102787493548;0,0007956496031248869;0,006122788900170752;0,0008139554710660931;0,006122788900170752;0,0008139554710660931
2811;0,006412711320024107;0,0008563810686867637;0,006264983102132255;0,0008349053590299387;0,0063988802993785055;0,0008524225351916432;0,0063988802993785055;0,0008524225351916432
2812;0,004766690035038859;0,0006365643021475943;0,004710819870358262;0,0006269422088655033;0,004733210716735963;0,0006269822903574553;0,004752735721043889;0,0006325704812455855
2813;0,005340043987398384;0,000713132456544974;0,004766082170985642;0,0006083604710912945;0,005123333674331993;0,0006511084703914897;0,005148505239257228;0,0006583127458700915
2814;0,007170017990064217;0,0009575150606984491;0,006755811183189928;0,0007676069602673501;0,006296047018015877;0,0007073785411122007;0,006310472669724678;0,0007115072621185122
2815;0,015281345027832842;0,0020407365828308413;0,012410606094826096;0,0013820373324714514;0,013467637362137054;0,0015216409405799784;0,013470857229013332;0,0015225624886859475
2816;0,015396382123968972;0,0020560991317452237;0,010890142109197004;0,0010999586126922496;0,01255741221330092;0,0013194220493930073;0,01255741221330092;0,0013194220493930073
2817;0,012605700609034421;0,0016834195117128245;0,009113765904055163;0,0007995558924881812;0,008740139788773079;0,0007547785163903962;0,008740139788773079;0,0007547785163903962
2818;0,012377876510163246;0,0016529949010407876;0,007569945596829621;0,0005475957727902442;0,00786094036106208;0,0005874790374894498;0,00786094036106208;0,0005874790374894498
2819;0,009576477173284182;0,0012788839769385838;0,004004762171261375;7,297669108853919e-05;0,004435121076492653;0,00012902953760828782;0,004435121076492653;0,00012902953760828782
2820;0,008587886540182102;0,0011468633291002678;0,00394688867820201;7,069980891872228e-05;0,003089945805384408;-3,802577996655718e-05;0,003089945805384408;-3,802577996655718e-05
2821;0,007945272854196031;0,0010610459317945333;0,002368321193990991;-0,00011613752054784522;0,0025933018887161195;-8,771861469260392e-05;0,0025933018887161195;-8,771861469260392e-05
2822;0,008209774374956774;0,0010963686032378983;0,002898111878565233;-1,6679865373017298e-06;0,0037059195176272035;9,964244190284417e-05;0,0037059195176272035;9,964244190284417e-05
2823;0,0067571940578443745;0,000902384776079217;0,0038100236032797765;0,00016784961512105348;0,0034641897552393735;0,00012358019628747174;0,0034641897552393735;0,00012358019628747174
2824;0,008513664710590394;0,001136951426540869;0,006715148473330764;0,0006288033539208948;0,006710148750506877;0,0006207727207238625;0,006752889031926437;0,000633005284026702
2825;0,008927164149729154;0,0011921719212612983;0,007857567404532478;0,0009256688022963035;0,007908701022896748;0,0009006807504782305;0,0081005359961089;0,0009555852428113635
2826;0,010717674779203268;0,0014312844167163855;0,01061123603122499;0,001392081118997582;0,010256697356411871;0,0012993494991588481;0,010553503055210455;0,0013842973370908566
2827;0,008193504863360644;0,0010941959026386683;0,008955694043154898;0,001180859254563884;0,00781933152151052;0,0009871049116953565;0,008133773275053015;0,0010771003101230365
2828;0,010421019326255039;0,0013916677707846918;0,010969662318472602;0,001446298337159721;0,010024603576514848;0,0012782108493073266;0,010327038648761323;0,0013647698527433868
2829;0,009118185009586771;0,0012176816690017776;0,009260203937828563;0,001226658392384448;0,00876054949265482;0,001115323917604012;0,009059873492275397;0,001200992510598867
2830;0,006155413023519788;0,0008220203468118197;0,006221788453785107;0,0008249041159857542;0,006051469341191831;0,0007922709480765767;0,006119409949125141;0,0008117160186230069
2831;0,005350105954126019;0,0007144761748864492;0,00527827528661204;0,0007001808156970827;0,005303844441459163;0,0007012358109162803;0,005315683080795972;0,0007046241111402634
2832;0,005919289380449446;0,000790487379287869;0,005594768592640342;0,0007323964272074363;0,005806235007469264;0,0007581304380556099;0,005806235007469264;0,0007581304380556099
2833;0,004963921488942343;0,0006629034393460976;0,0050255805087091885;0,0006651044764735687;0,004927021525166724;0,0006523424152310068;0,004927021525166724;0,0006523424152310068
2834;0,004716518500661811;0,0006298641795187607;0,004715054632485931;0,0006247396883314524;0,00468390184243673;0,000620529066992272;0,00468390184243673;0,000620529066992272
2835;0,005730989172001047;0,0007653409590457094;0,006198029169167752;0,0008222594281594081;0,005717278418045279;0,0007614168467066446;0,005717278418045279;0,0007614168467066446
2836;0,006206735403304587;0,0008288741582894101;0,005761690968548532;0,00076721741653135;0,00617122723064858;0,0008187114743913114;0,00617122723064858;0,0008187114743913114
2837;0,005888662709042888;0,0007863973617772464;0,00624889071382848;0,0008031327195792703;0,005689091049714605;0,0007292785765212206;0,005706469571339176;0,000734252429262046
2838;0,009964338862085823;0,001330680696139309;0,009005435073989983;0,00109159481759443;0,009187835396566651;0,0011084400491114085;0,00922122068735208;0,0011179951495775828
2839;0,01920142937196514;0,002564241517395344;0,016708402559069566;0,0019644161215373393;0,017366000763916253;0,002038929191643422;0,017405902931712586;0,0020503494672540973
2840;0,020736020913108996;0,002769177476370885;0,017579057309511238;0,0019525043704936489;0,018093462999707915;0,0020128591770181624;0,01811019472768686;0,002017647912956963
2841;0,018329392153908938;0,0024477859142245473;0,015827060676600273;0,0015938313374635163;0,014947925533349091;0,0014799868469608682;0,014955717571751615;0,0014822169820898669
2842;0,012460196212743456;0,0016639882284106766;0,010588645322025064;0,0008683650827724313;0,008609406811726531;0,0006173425116971652;0,008609406811726531;0,0006173425116971652
